Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2
2016,12,HYDERABAD,PUNE,12549,13569,,,,
2017,1,HYDERABAD,PUNE,12821,13637,,,,
2017,2,HYDERABAD,PUNE,15531,15867,,,,
2017,3,HYDERABAD,PUNE,16354,17065,,,,
2017,4,HYDERABAD,PUNE,14430,15324,,,,
2017,5,HYDERABAD,PUNE,14993,15899,,,,
2017,6,HYDERABAD,PUNE,15854,16707,,,,
2017,7,HYDERABAD,PUNE,17837,20021,,,,
2017,8,HYDERABAD,PUNE,18188,20199,,,,
2017,9,HYDERABAD,PUNE,16452,18132,,,,
2017,10,HYDERABAD,PUNE,18043,21282,,,,
2017,11,HYDERABAD,PUNE,21713,22510,,,,
2017,12,HYDERABAD,PUNE,24578,25903,,,,
2018,1,HYDERABAD,PUNE,26518,27133,,,,
2018,2,HYDERABAD,PUNE,24982,25257,,,,
2018,3,HYDERABAD,PUNE,25913,24126,29.32,38.66,0.13,0
2018,4,HYDERABAD,PUNE,29732,28749,29.74,36.35,0.01,0
2018,5,HYDERABAD,PUNE,31745,30912,34.93,42.1,0.01,0
2018,6,HYDERABAD,PUNE,25584,24536,35.97,44.88,0.03,0
2018,7,HYDERABAD,PUNE,26355,25494,33.06,42.46,0,0
2018,8,HYDERABAD,PUNE,24376,24716,41.43,44.65,0,0
2018,9,HYDERABAD,PUNE,24450,23630,32.95,47.56,0.57,0
2018,10,HYDERABAD,PUNE,20960,21881,41.4,47.72,0.19,0
2018,11,HYDERABAD,PUNE,17402,15109,19.68,45.03,0,0
2018,12,HYDERABAD,PUNE,17042,14397,31.13,34.24,0,0
2019,1,HYDERABAD,PUNE,21162,21047,34.83,28.54,0.07,0
2019,2,HYDERABAD,PUNE,22371,19872,37.62,48.19,0.57,0.01
2019,3,HYDERABAD,PUNE,20405,20583,50.9,54.26,0.81,0.04
2019,4,HYDERABAD,PUNE,23367,24305,54.52,55.86,0,0.01
2019,5,HYDERABAD,PUNE,27102,27202,61.73,63.67,0,0
2019,6,HYDERABAD,PUNE,25660,24352,50.5,74.16,0.51,0
2019,7,HYDERABAD,PUNE,24194,24016,61.94,69.1,1.74,0
2019,8,HYDERABAD,PUNE,23902,24179,64.78,61.06,0.03,0
2019,9,HYDERABAD,PUNE,22363,22634,54.79,64.93,0.28,0
2019,10,HYDERABAD,PUNE,21213,24351,78.81,84.52,0.12,0
2019,11,HYDERABAD,PUNE,18270,16372,43.06,52.9,0,1.88
2019,12,HYDERABAD,PUNE,17328,16845,49.18,62.91,0.36,1.81
2020,1,HYDERABAD,PUNE,17234,16045,53.85,60.33,0.06,1.56
2020,2,HYDERABAD,PUNE,18862,17758,42.17,53.24,0.06,1.46
2020,3,HYDERABAD,PUNE,10704,10825,37.88,41.9,0,0
2020,5,HYDERABAD,PUNE,280,431,0.14,0.03,0.06,0
2020,6,HYDERABAD,PUNE,2862,7059,34.74,47.15,3.59,3.07
2020,7,HYDERABAD,PUNE,5553,10417,59.65,88.19,2.32,5.25
2020,8,HYDERABAD,PUNE,8935,9974,80.73,89.83,3.13,5.81
2020,9,HYDERABAD,PUNE,8773,9247,80.09,88.41,3.53,5.64
2020,10,HYDERABAD,PUNE,9814,10284,99.54,71.17,2.87,3.76
2020,11,HYDERABAD,PUNE,9236,10687,38.81,46.04,1.57,2.93
2020,12,HYDERABAD,PUNE,10034,11209,41.71,55.02,0.89,3.01
2021,1,HYDERABAD,PUNE,10512,11574,31.86,39.54,0.89,2.44
2021,2,HYDERABAD,PUNE,9227,10829,29.42,31.13,0.7,2.69
2021,3,HYDERABAD,PUNE,6951,9156,34.35,49.11,0.29,2.82
2021,4,HYDERABAD,PUNE,4199,5634,26.23,34.52,2.13,3.09
2021,6,HYDERABAD,PUNE,4830,4240,29.64,28.52,0.09,3.51
2021,7,HYDERABAD,PUNE,6278,6234,37.61,24.4,2.08,3.58
2021,8,HYDERABAD,PUNE,7362,8371,41.89,33.02,2.26,3.61
2021,9,HYDERABAD,PUNE,8215,9268,36.84,32.38,1.79,4.28
2021,10,HYDERABAD,PUNE,5615,6483,16.71,29.16,0.26,3.01
2021,11,HYDERABAD,PUNE,14362,13268,38.07,39.1,0.51,7.48
2021,12,HYDERABAD,PUNE,13857,15524,35.39,31.72,1.17,4.89
2022,1,HYDERABAD,PUNE,8089,8335,34.91,31.74,1.32,3.46
2022,2,HYDERABAD,PUNE,9418,8615,63.98,26.82,1.38,2.77
2022,3,HYDERABAD,PUNE,13908,15584,68.79,32.33,0.99,4.51
2022,4,HYDERABAD,PUNE,11320,12591,39.01,33.7,1.05,4.95
2022,5,HYDERABAD,PUNE,12444,13996,59.44,38.37,1.38,3.04
2022,6,HYDERABAD,PUNE,14360,14706,38.88,39.25,1.19,3.88
2022,7,HYDERABAD,PUNE,17358,17195,44.01,40.13,2.31,2.92
2022,8,HYDERABAD,PUNE,20328,19763,63.95,47.22,3.99,3.88
2022,9,HYDERABAD,PUNE,19017,17676,57.69,63.86,2.74,3.67
2022,10,HYDERABAD,PUNE,18634,22409,57.55,39.69,2.36,2.32
2022,11,HYDERABAD,PUNE,19408,18123,24.94,45.2,2.45,5.28
2022,12,HYDERABAD,PUNE,19143,18768,23.82,45.31,2.65,4.54
2023,1,HYDERABAD,PUNE,17955,17903,16.33,50.45,3.24,2.92
2023,2,HYDERABAD,PUNE,18042,17358,19.34,45.97,2.81,3.37
2023,3,HYDERABAD,PUNE,19824,18837,22.98,47.44,3.2,4.74
2023,4,HYDERABAD,PUNE,22147,21979,26.48,51.46,2.98,5.26
2023,5,HYDERABAD,PUNE,22406,23981,22.19,63.96,3.4,3.6
2023,6,HYDERABAD,PUNE,21974,22716,25.53,75.12,3.69,3.55
2023,7,HYDERABAD,PUNE,21956,20543,31.35,63.3,2.96,4.25
2023,8,HYDERABAD,PUNE,28521,28147,35.63,59.8,3.62,4.4
2023,9,HYDERABAD,PUNE,26378,24598,73.4,59.17,2.6,5.35
2023,10,HYDERABAD,PUNE,27919,27966,65.62,96.95,3.45,4.26
2023,11,HYDERABAD,PUNE,24074,24285,47.52,58.07,4.1,5.47
2023,12,HYDERABAD,PUNE,24616,25165,35.76,63.17,4.44,4.52
2024,1,HYDERABAD,PUNE,22792,23880,40.16,53.22,4.81,5.42
2024,2,HYDERABAD,PUNE,21839,23192,42.14,54.98,4.3,5
2024,3,HYDERABAD,PUNE,22138,23807,37.86,55.41,5.08,4.66
2024,4,HYDERABAD,PUNE,24331,25805,24.84,54.08,4.63,5.31
2024,6,HYDERABAD,PUNE,25688,26024,29.34,84.24,3.48,3.53
2024,7,HYDERABAD,PUNE,27433,28177,46.62,76.91,4.36,5.01
2024,8,HYDERABAD,PUNE,28291,27900,46.59,78.08,2.93,5.86
2024,9,HYDERABAD,PUNE,26820,28376,35.98,72.39,4.08,5.58
2024,10,HYDERABAD,PUNE,24380,26630,44.56,78.42,8.17,11.76
2024,11,HYDERABAD,PUNE,24031,23560,31.61,67.78,5.96,5.52
2024,12,HYDERABAD,PUNE,24590,24973,39.68,80.87,4.61,3.7
2025,1,HYDERABAD,PUNE,25418,25397,42.92,80.48,9.27,3.82
2025,2,HYDERABAD,PUNE,22561,23043,43,72.88,3.36,3.19
2025,3,HYDERABAD,PUNE,25055,25858,50.84,85.1,3.67,3.27
2025,4,HYDERABAD,PUNE,31613,34085,38.83,75.81,4.37,3.22
2025,5,HYDERABAD,PUNE,35782,38931,73.94,81.06,3.19,3.03
2025,6,HYDERABAD,PUNE,35477,34888,55.51,60.75,4,2.6
2025,7,HYDERABAD,PUNE,31373,31282,43.46,73.02,5.26,3.41
2025,8,HYDERABAD,PUNE,35263,34857,38.8,74.77,4.32,3.01
2025,9,HYDERABAD,PUNE,30897,34022,53.08,80.08,3.77,3.09
2025,10,HYDERABAD,PUNE,26544,32105,72.89,82.16,4.85,4.32
2025,11,HYDERABAD,PUNE,30218,28919,83.55,99.81,4.92,4.1
2025,12,HYDERABAD,PUNE,26439,27403,47.37,44.22,4.25,3.49
2026,1,HYDERABAD,PUNE,30354,28274,58.94,145,4.57,4.02
2026,2,HYDERABAD,PUNE,28441,28108,66.52,160.88,4.04,3.24
2026,3,HYDERABAD,PUNE,28431,28713,79.11,76.89,5.33,4.03
2026,4,HYDERABAD,PUNE,28714,33506,101.57,121.23,6.02,4.14
2025,12,HYDERABAD,PURNEA,4612,4775,0.1,0,0,0
2026,1,HYDERABAD,PURNEA,5272,4968,0.01,0,0,0
2026,2,HYDERABAD,PURNEA,4832,4413,0.02,0,0,0
2026,3,HYDERABAD,PURNEA,5260,4293,0.02,0,0,0
2026,4,HYDERABAD,PURNEA,4643,3895,0,0,0,0
2025,10,HYDERABAD,PURNIA AIRPORT ,975,826,0.01,0,0,0
2025,11,HYDERABAD,PURNIA AIRPORT ,5106,5110,0,0,0,0
2015,4,HYDERABAD,RAIPUR,5406,4872,,,,
2015,5,HYDERABAD,RAIPUR,5704,5462,,,,
2015,6,HYDERABAD,RAIPUR,5569,5445,,,,
2015,7,HYDERABAD,RAIPUR,4958,4890,,,,
2015,8,HYDERABAD,RAIPUR,5055,4494,,,,
2015,9,HYDERABAD,RAIPUR,4269,4003,,,,
2015,10,HYDERABAD,RAIPUR,4880,4658,,,,
2015,11,HYDERABAD,RAIPUR,5068,4527,,,,
2015,12,HYDERABAD,RAIPUR,5052,5393,,,,
2016,1,HYDERABAD,RAIPUR,5362,5241,,,,
2016,2,HYDERABAD,RAIPUR,5260,5226,,,,
2016,3,HYDERABAD,RAIPUR,5522,6282,,,,
2016,4,HYDERABAD,RAIPUR,5256,5709,,,,
2016,5,HYDERABAD,RAIPUR,5251,6221,,,,
2016,6,HYDERABAD,RAIPUR,5024,5639,,,,
2016,7,HYDERABAD,RAIPUR,4949,6051,,,,
2016,8,HYDERABAD,RAIPUR,5127,5917,,,,
2016,9,HYDERABAD,RAIPUR,5263,5649,,,,
2016,10,HYDERABAD,RAIPUR,6459,6543,,,,
2016,11,HYDERABAD,RAIPUR,6123,7338,,,,
2016,12,HYDERABAD,RAIPUR,6587,8500,,,,
2017,1,HYDERABAD,RAIPUR,6246,7918,,,,
2017,2,HYDERABAD,RAIPUR,7078,8811,,,,
2017,3,HYDERABAD,RAIPUR,9407,11750,,,,
2017,4,HYDERABAD,RAIPUR,8205,9941,,,,
2017,5,HYDERABAD,RAIPUR,7448,9423,,,,
2017,6,HYDERABAD,RAIPUR,7892,9227,,,,
2017,7,HYDERABAD,RAIPUR,8904,12382,,,,
2017,8,HYDERABAD,RAIPUR,8033,9164,,,,
2017,9,HYDERABAD,RAIPUR,7630,8637,,,,
2017,10,HYDERABAD,RAIPUR,10631,13139,,,,
2017,11,HYDERABAD,RAIPUR,12046,15119,,,,
2017,12,HYDERABAD,RAIPUR,11130,15504,,,,
2018,1,HYDERABAD,RAIPUR,10996,15076,,,,
2018,2,HYDERABAD,RAIPUR,11115,14109,,,,
2018,3,HYDERABAD,RAIPUR,13880,16442,19.57,2.37,0,1.06
2018,4,HYDERABAD,RAIPUR,11782,13850,14,5.09,0.08,1.01
2018,5,HYDERABAD,RAIPUR,10371,14572,17.89,3.89,0.26,0.92
2018,6,HYDERABAD,RAIPUR,10763,14252,15.11,3.95,0.03,1.04
2018,7,HYDERABAD,RAIPUR,11387,14425,22.1,3.71,0.12,1.15
2018,8,HYDERABAD,RAIPUR,9676,12619,26.57,4.61,0,1.21
2018,9,HYDERABAD,RAIPUR,12449,14874,19.8,3.62,0.12,1.32
2018,10,HYDERABAD,RAIPUR,11991,12945,13.62,3.87,0.24,1.24
2018,11,HYDERABAD,RAIPUR,14125,15787,15.29,3.95,0.37,1.13
2018,12,HYDERABAD,RAIPUR,16065,17576,18.95,8.79,0.09,1.3
2019,1,HYDERABAD,RAIPUR,17105,17294,22.51,8.48,1.63,1.36
2019,2,HYDERABAD,RAIPUR,15645,16080,27.15,3.09,3.56,1.34
2019,3,HYDERABAD,RAIPUR,17660,18555,46.64,3.42,10.34,1.27
2019,4,HYDERABAD,RAIPUR,12478,12118,30.84,4.97,7.26,1.03
2019,5,HYDERABAD,RAIPUR,12477,14242,26.21,7.23,0.61,1.19
2019,6,HYDERABAD,RAIPUR,12744,13312,19.51,5.13,0.3,1.25
2019,7,HYDERABAD,RAIPUR,11227,11542,17.71,3.41,0,1.15
2019,8,HYDERABAD,RAIPUR,8678,8898,19.99,6.33,1.04,1.61
2019,9,HYDERABAD,RAIPUR,11678,12517,30.33,7.14,1.75,1.3
2019,10,HYDERABAD,RAIPUR,12941,12880,25.98,4.52,1.42,1.44
2019,11,HYDERABAD,RAIPUR,12831,14069,25.71,4.36,0.3,1.26
2019,12,HYDERABAD,RAIPUR,16137,18552,23.27,3.6,0.65,0.98
2020,1,HYDERABAD,RAIPUR,14450,17220,24.55,3.98,1.12,1.23
2020,2,HYDERABAD,RAIPUR,14314,16801,21.85,3.75,1.32,1.11
2020,3,HYDERABAD,RAIPUR,11627,9764,15.61,5.82,0,0
2020,5,HYDERABAD,RAIPUR,493,348,0.22,0.15,0.23,0.3
2020,6,HYDERABAD,RAIPUR,2548,1950,17.76,2.7,2.32,1.98
2020,7,HYDERABAD,RAIPUR,2496,1630,0.77,0.4,0.35,3.08
2020,8,HYDERABAD,RAIPUR,3173,2894,4.3,0.31,1.61,2.5
2020,9,HYDERABAD,RAIPUR,3561,3319,4.04,0.52,1.17,2.05
2020,10,HYDERABAD,RAIPUR,4073,3899,2.67,0.23,0.85,2.77
2020,11,HYDERABAD,RAIPUR,4737,4345,2.34,0.29,0.34,2.04
2020,12,HYDERABAD,RAIPUR,5639,5561,4.82,0.66,0.13,1.79
2021,1,HYDERABAD,RAIPUR,5604,7036,9.22,1.3,0.27,1.55
2021,2,HYDERABAD,RAIPUR,5548,6324,11.7,2,0.51,1.39
2021,3,HYDERABAD,RAIPUR,5343,5865,14.88,1.17,0.54,2.31
2021,4,HYDERABAD,RAIPUR,2738,3052,15.37,2.13,0.63,1.5
2021,6,HYDERABAD,RAIPUR,2379,1755,1.25,0.25,0.06,0
2021,7,HYDERABAD,RAIPUR,4904,6045,7.95,0.77,0.95,3.51
2021,8,HYDERABAD,RAIPUR,5226,4941,8,0.5,1.08,2.57
2021,9,HYDERABAD,RAIPUR,4621,4623,6.8,2.08,2.05,2.13
2021,10,HYDERABAD,RAIPUR,6769,5395,8.48,4.66,0.61,2.28
2021,11,HYDERABAD,RAIPUR,8833,11263,9.94,4.48,0.7,1.75
2021,12,HYDERABAD,RAIPUR,9148,12054,8.89,0.66,0.58,2.26
2022,1,HYDERABAD,RAIPUR,5669,5390,13.39,1.69,0.52,1.99
2022,2,HYDERABAD,RAIPUR,6926,7873,11.29,0.77,1.2,1.02
2022,3,HYDERABAD,RAIPUR,8038,8353,9.7,0.7,1.91,1.01
2022,4,HYDERABAD,RAIPUR,8697,8307,9.09,2.14,2.07,1.33
2022,5,HYDERABAD,RAIPUR,9047,9850,10.03,0.97,4.52,1.15
2022,6,HYDERABAD,RAIPUR,7870,8606,11.46,1.45,3.04,1.16
2022,7,HYDERABAD,RAIPUR,7128,8105,14.12,1.88,4.05,1.18
2022,8,HYDERABAD,RAIPUR,7792,8575,15.54,1.34,8.04,1.12
2022,9,HYDERABAD,RAIPUR,7867,7737,15.63,2.09,3.33,1.25
2022,10,HYDERABAD,RAIPUR,9907,9151,11.8,3.59,3.34,1.22
2022,11,HYDERABAD,RAIPUR,10990,11849,14.95,3.91,4.49,1.92
2022,12,HYDERABAD,RAIPUR,9281,9229,3.22,0.19,3.76,1.22
2023,1,HYDERABAD,RAIPUR,7814,7227,1.35,0,4.3,0
2023,2,HYDERABAD,RAIPUR,7939,7855,1.17,0,2.26,0
2023,3,HYDERABAD,RAIPUR,8752,8703,5.37,0,4.69,0
2023,4,HYDERABAD,RAIPUR,7907,7710,7.42,0,8.09,0
2023,5,HYDERABAD,RAIPUR,8067,8426,9.96,4.86,6.15,0
2023,6,HYDERABAD,RAIPUR,7884,8161,13.34,0,5.67,0
2023,7,HYDERABAD,RAIPUR,7494,8706,11.43,0.01,8.55,0
2023,8,HYDERABAD,RAIPUR,8038,8596,10.25,0,8.72,0
2023,9,HYDERABAD,RAIPUR,7713,8553,12.18,0.4,7.05,0
2023,10,HYDERABAD,RAIPUR,7945,7631,11.65,0.01,8.07,0
2023,11,HYDERABAD,RAIPUR,8664,8454,13.45,0.1,8.94,0
2023,12,HYDERABAD,RAIPUR,8221,8188,15.24,0.1,7.76,0
2024,1,HYDERABAD,RAIPUR,9095,9317,12.77,0.18,10.74,0
2024,2,HYDERABAD,RAIPUR,7320,7529,13.55,0,10.66,0
2024,3,HYDERABAD,RAIPUR,7689,7955,11.91,0.49,9.81,0
2024,4,HYDERABAD,RAIPUR,7502,7095,16.95,0,10.78,0
2024,6,HYDERABAD,RAIPUR,6983,7269,18.2,0,9.39,0
2024,7,HYDERABAD,RAIPUR,7030,7476,18.28,0.01,6.98,0
2024,8,HYDERABAD,RAIPUR,6989,7522,21.79,0.01,7.71,0
2024,9,HYDERABAD,RAIPUR,7430,7331,18.59,0.01,8.13,0
2024,10,HYDERABAD,RAIPUR,10540,9214,16.07,0.09,6.88,0
2024,11,HYDERABAD,RAIPUR,7284,7435,11.01,0.01,7.6,0
2024,12,HYDERABAD,RAIPUR,7822,7530,13.48,0.01,9.6,0
2025,1,HYDERABAD,RAIPUR,9929,9729,12.96,0.08,14.99,0
2025,2,HYDERABAD,RAIPUR,10269,9849,10.45,0.01,10.05,0
2025,3,HYDERABAD,RAIPUR,10210,10331,12.77,0,11.83,0
2025,4,HYDERABAD,RAIPUR,12550,11221,17.17,0.12,12.08,0
2025,5,HYDERABAD,RAIPUR,11946,13114,15.64,0,8.06,0
2025,6,HYDERABAD,RAIPUR,12038,12425,12.91,0.16,10.08,0
2025,7,HYDERABAD,RAIPUR,7815,8960,13.66,0.01,7.53,0
2025,8,HYDERABAD,RAIPUR,8576,9085,16.57,0.07,8.09,0
2025,9,HYDERABAD,RAIPUR,9080,8167,15.18,1.02,8.15,0
2025,10,HYDERABAD,RAIPUR,10823,10161,12.07,1.18,9.81,0
2025,11,HYDERABAD,RAIPUR,9792,10944,12.4,1.75,9.38,0.34
2025,12,HYDERABAD,RAIPUR,7317,7851,15.41,0.82,8.59,1.23
2026,1,HYDERABAD,RAIPUR,10019,10652,15.41,0.42,13.84,1.23
2026,2,HYDERABAD,RAIPUR,8760,9104,14.1,1.26,12.66,1.03
2026,3,HYDERABAD,RAIPUR,8665,9531,16.45,0.4,15.34,1.14
2026,4,HYDERABAD,RAIPUR,14039,12426,15.62,1.66,12.85,1.37
2015,4,HYDERABAD,RAJAHMUNDRY,4837,5042,,,,
2015,5,HYDERABAD,RAJAHMUNDRY,5132,5191,,,,
2015,6,HYDERABAD,RAJAHMUNDRY,4805,4695,,,,
2015,7,HYDERABAD,RAJAHMUNDRY,10034,9616,,,,
2015,8,HYDERABAD,RAJAHMUNDRY,8712,8866,,,,
2015,9,HYDERABAD,RAJAHMUNDRY,8504,8656,,,,
2015,10,HYDERABAD,RAJAHMUNDRY,10277,9831,,,,
2015,11,HYDERABAD,RAJAHMUNDRY,9259,9326,,,,
2015,12,HYDERABAD,RAJAHMUNDRY,10446,10615,,,,
2016,1,HYDERABAD,RAJAHMUNDRY,8844,9416,,,,
2016,2,HYDERABAD,RAJAHMUNDRY,8330,8794,,,,
2016,3,HYDERABAD,RAJAHMUNDRY,8949,9562,,,,
2016,4,HYDERABAD,RAJAHMUNDRY,9271,9109,,,,
2016,5,HYDERABAD,RAJAHMUNDRY,8486,8608,,,,
2016,6,HYDERABAD,RAJAHMUNDRY,7771,7537,,,,
2016,7,HYDERABAD,RAJAHMUNDRY,6736,6681,,,,
2016,8,HYDERABAD,RAJAHMUNDRY,8339,8423,,,,
2016,9,HYDERABAD,RAJAHMUNDRY,7167,7480,,,,
2016,10,HYDERABAD,RAJAHMUNDRY,9492,9119,,,,
2016,11,HYDERABAD,RAJAHMUNDRY,8823,9199,,,,
2016,12,HYDERABAD,RAJAHMUNDRY,8131,8395,,,,
2017,1,HYDERABAD,RAJAHMUNDRY,8261,8430,,,,
2017,2,HYDERABAD,RAJAHMUNDRY,8150,8540,,,,
2017,3,HYDERABAD,RAJAHMUNDRY,8148,8185,,,,
2017,4,HYDERABAD,RAJAHMUNDRY,8195,8312,,,,
2017,5,HYDERABAD,RAJAHMUNDRY,8587,9075,,,,
2017,6,HYDERABAD,RAJAHMUNDRY,8074,8016,,,,
2017,7,HYDERABAD,RAJAHMUNDRY,7791,7689,,,,
2017,8,HYDERABAD,RAJAHMUNDRY,7690,8167,,,,
2017,9,HYDERABAD,RAJAHMUNDRY,7410,7148,,,,
2017,10,HYDERABAD,RAJAHMUNDRY,7562,7707,,,,
2017,11,HYDERABAD,RAJAHMUNDRY,7056,7219,,,,
2017,12,HYDERABAD,RAJAHMUNDRY,7225,7089,,,,
2018,1,HYDERABAD,RAJAHMUNDRY,9667,9990,,,,
2018,2,HYDERABAD,RAJAHMUNDRY,9774,10013,,,,
2018,3,HYDERABAD,RAJAHMUNDRY,11708,11743,4.29,0.34,0,0
2018,4,HYDERABAD,RAJAHMUNDRY,11472,11134,4.5,0.83,0,0
2018,5,HYDERABAD,RAJAHMUNDRY,11360,12010,4.52,0.79,0,0
2018,6,HYDERABAD,RAJAHMUNDRY,12098,11681,6.79,0.12,0,0
2018,7,HYDERABAD,RAJAHMUNDRY,13700,13757,6.77,0.49,0,0
2018,8,HYDERABAD,RAJAHMUNDRY,12433,12623,6.6,0.08,0,0
2018,9,HYDERABAD,RAJAHMUNDRY,12379,12782,6.68,0.13,0,0
2018,10,HYDERABAD,RAJAHMUNDRY,13369,13572,8.21,0.58,0,0
2018,11,HYDERABAD,RAJAHMUNDRY,11682,11917,6.76,0.63,0,0
2018,12,HYDERABAD,RAJAHMUNDRY,12201,11567,4.08,0.44,0,0
2019,1,HYDERABAD,RAJAHMUNDRY,8489,9018,0.09,0,0,0
2019,2,HYDERABAD,RAJAHMUNDRY,9048,9010,0.39,0,0,0
2019,3,HYDERABAD,RAJAHMUNDRY,9897,10011,0.86,0,0,0
2019,4,HYDERABAD,RAJAHMUNDRY,9223,9450,1.9,0.02,0,0
2019,5,HYDERABAD,RAJAHMUNDRY,10804,11181,1.77,0.03,0,0
2019,6,HYDERABAD,RAJAHMUNDRY,11028,11442,1.9,0.01,0,0
2019,7,HYDERABAD,RAJAHMUNDRY,11699,11885,4.19,0,0,0
2019,8,HYDERABAD,RAJAHMUNDRY,10593,11293,5.46,0,0,0
2019,9,HYDERABAD,RAJAHMUNDRY,9958,10216,5.24,0.1,0,0
2019,10,HYDERABAD,RAJAHMUNDRY,11222,11207,3.86,0.02,0,0
2019,11,HYDERABAD,RAJAHMUNDRY,12606,12873,3.03,0.04,0,0
2019,12,HYDERABAD,RAJAHMUNDRY,13742,12247,3.38,0.03,0,0
2020,1,HYDERABAD,RAJAHMUNDRY,14625,13689,2.2,0.01,0,0
2020,2,HYDERABAD,RAJAHMUNDRY,13496,13363,3.58,0.05,0,0
2020,3,HYDERABAD,RAJAHMUNDRY,7988,7662,4.48,0.01,0,0
2020,5,HYDERABAD,RAJAHMUNDRY,174,148,0,0,0,0
2020,6,HYDERABAD,RAJAHMUNDRY,2698,2277,0.25,0.02,0,0
2020,7,HYDERABAD,RAJAHMUNDRY,3121,2694,0.47,0,0,0
2020,8,HYDERABAD,RAJAHMUNDRY,3236,3434,0.57,0,0,0
2020,9,HYDERABAD,RAJAHMUNDRY,4830,5008,1.78,0.1,0,0
2020,10,HYDERABAD,RAJAHMUNDRY,7511,7418,1.99,0.01,0,0
2020,11,HYDERABAD,RAJAHMUNDRY,8144,8017,1.43,0.28,0,0
2020,12,HYDERABAD,RAJAHMUNDRY,9976,9604,1.69,0,0,0
2021,1,HYDERABAD,RAJAHMUNDRY,9638,10094,1.71,0.06,0,0
2021,2,HYDERABAD,RAJAHMUNDRY,8804,8912,1.68,0.03,0,0
2021,3,HYDERABAD,RAJAHMUNDRY,8783,8755,2.82,0.03,0,0
2021,4,HYDERABAD,RAJAHMUNDRY,6865,6264,1.19,0.01,0,0
2021,6,HYDERABAD,RAJAHMUNDRY,4509,4366,0.88,0.02,0,0
2021,7,HYDERABAD,RAJAHMUNDRY,6850,6805,1.64,0.32,0,0
2021,8,HYDERABAD,RAJAHMUNDRY,9237,8334,1.61,0.33,0,0
2021,9,HYDERABAD,RAJAHMUNDRY,7357,7110,0.83,0.71,0,0
2021,10,HYDERABAD,RAJAHMUNDRY,8006,7461,0.49,0.27,0,0
2021,11,HYDERABAD,RAJAHMUNDRY,7106,7054,0.54,0.29,0,0
2021,12,HYDERABAD,RAJAHMUNDRY,8853,8159,1.08,0.3,0,0
2022,1,HYDERABAD,RAJAHMUNDRY,6852,6775,1.19,0.59,0,0
2022,2,HYDERABAD,RAJAHMUNDRY,6535,6926,0.44,0.46,0,0
2022,3,HYDERABAD,RAJAHMUNDRY,8445,8447,0.37,1.34,0,0
2022,4,HYDERABAD,RAJAHMUNDRY,9449,9586,0.55,0.38,0,0
2022,5,HYDERABAD,RAJAHMUNDRY,9447,9756,0.39,0.39,0,0
2022,6,HYDERABAD,RAJAHMUNDRY,9580,9600,0.84,0.2,0,0
2022,7,HYDERABAD,RAJAHMUNDRY,9561,9528,0.31,0.5,0,0
2022,8,HYDERABAD,RAJAHMUNDRY,10618,10977,0.83,0.39,0,0
2022,9,HYDERABAD,RAJAHMUNDRY,9829,9777,0.67,0.6,0,0
2022,10,HYDERABAD,RAJAHMUNDRY,10729,10307,0.6,0.55,0,0
2022,11,HYDERABAD,RAJAHMUNDRY,11517,10907,0.44,0.38,0,0
2022,12,HYDERABAD,RAJAHMUNDRY,12486,11534,0.93,0.5,0,0
2023,1,HYDERABAD,RAJAHMUNDRY,12172,11725,0.69,0.36,0,0
2023,2,HYDERABAD,RAJAHMUNDRY,11278,10923,0.52,1.93,0,0
2023,3,HYDERABAD,RAJAHMUNDRY,11703,11367,1.24,1.32,0,0
2023,4,HYDERABAD,RAJAHMUNDRY,10090,10253,0.58,1.36,0,0
2023,5,HYDERABAD,RAJAHMUNDRY,10828,10866,0.75,1.11,0,0
2023,6,HYDERABAD,RAJAHMUNDRY,10348,10599,1.25,2.4,0,0
2023,7,HYDERABAD,RAJAHMUNDRY,10757,10701,1.27,0.3,0,0
2023,8,HYDERABAD,RAJAHMUNDRY,10881,10996,0.82,0.56,0,0
2023,9,HYDERABAD,RAJAHMUNDRY,10284,10559,0.84,0.32,0,0
2023,10,HYDERABAD,RAJAHMUNDRY,11004,10866,0.93,0.26,0,0
2023,11,HYDERABAD,RAJAHMUNDRY,11483,11430,1.24,1.11,0,0
2023,12,HYDERABAD,RAJAHMUNDRY,11384,10658,0.72,0.47,0,0
2024,1,HYDERABAD,RAJAHMUNDRY,11767,11669,0.89,0.48,0,0
2024,2,HYDERABAD,RAJAHMUNDRY,11447,10309,0.97,0.48,0,0
2024,3,HYDERABAD,RAJAHMUNDRY,12228,11886,0.75,0.47,0,0
2024,4,HYDERABAD,RAJAHMUNDRY,10892,10865,0.84,0.69,0,0
2024,6,HYDERABAD,RAJAHMUNDRY,12529,12143,1.18,1.54,0,0
2024,7,HYDERABAD,RAJAHMUNDRY,11998,11718,1.45,2.93,0,0
2024,8,HYDERABAD,RAJAHMUNDRY,12385,12790,1.24,0.3,0,0
2024,9,HYDERABAD,RAJAHMUNDRY,10902,11289,1.11,0.61,0,0
2024,10,HYDERABAD,RAJAHMUNDRY,12992,12425,1.54,0.86,0,0
2024,11,HYDERABAD,RAJAHMUNDRY,12495,12665,0.85,0.17,0,0
